Datetime,Open,High,Low,Close,Volume
2019-12-30,813.8343982426557,830.649166504897,796.178928309765,799.5418701171875,381980
2020-01-06,796.1789401013353,844.9416602673674,780.2048816104483,835.6935424804688,1458600
2020-01-13,839.0565653028596,882.7749408586863,823.9233263708339,832.3306884765625,1194770
2020-01-20,832.3306813330704,832.3306813330704,818.0381496742499,825.6047973632812,212092
2020-01-27,797.0196906325871,836.5343945376287,767.5938631145286,792.8159790039062,605865
2020-02-03,779.3641561502872,835.6936598083867,757.5049216972272,820.5603637695312,1367549
2020-02-10,805.4271329990767,819.7196654385334,767.5938184599423,774.3197021484375,1511853
2020-02-17,776.8420068181866,790.293772733826,735.6458201268415,781.045654296875,1876065
2020-02-24,777.6826897532944,829.8083716662125,748.2568924705835,795.338134765625,1471800
2020-03-02,777.6827610001409,1000.4784349000018,773.4790551444539,979.4599609375,3317600
2020-03-09,979.4599609375,1008.8856153651112,844.9417100038421,853.34912109375,1972300
2020-03-16,821.4010829007549,865.9602048405778,736.4865457497817,849.1454467773438,2693900
2020-03-23,812.9936801815029,996.2746401232914,812.9936801815029,920.6082153320312,2574000
2020-03-30,891.1823866046545,954.2377414751971,840.7379628717066,929.0155639648438,2042700
2020-04-06,950.0339730458694,962.6450725271255,857.552721421592,891.1822509765625,2657600
2020-04-13,882.7750122700423,937.4228642237947,840.7380666052505,912.2007446289062,2286900
2020-04-20,912.200859886798,1034.107666015625,895.3860100831383,1034.107666015625,2415600
2020-04-27,1021.4967582177575,1038.3115819231473,941.6266479492188,1000.4783325195312,2085600
2020-05-04,975.2560402170418,1038.3115234375,937.4229340577849,1038.3115234375,2117500
2020-05-11,1055.1260836994188,1134.9964374691458,992.0708822666187,1122.3853759765625,3088800
2020-05-18,1122.3853532291826,1210.6629193167266,1084.5521695181976,1189.6444091796875,2647700
2020-05-25,1202.2554591742637,1324.162470537905,1177.0333371999363,1303.14404296875,3169100
2020-06-01,1277.9220212605712,1277.9220212605712,1017.2930246910636,1069.0845947265625,4363700
2020-06-08,1120.400686504974,1244.4146351604522,1103.295309930314,1154.611328125,3836800
2020-06-15,1171.716642094516,1175.9929382908242,1077.63720703125,1146.0587158203125,2399100
2020-06-22,1137.506103515625,1167.4404301341135,1103.2953585165867,1146.0587158203125,1474000
2020-06-29,1128.9532207591913,1128.9532207591913,975.0051048067319,1064.808349609375,5373500
2020-07-06,1090.4663284660596,1146.0585203874848,1030.597553560141,1060.5318603515625,4126100
2020-07-13,1081.9136702669116,1180.2694166064025,1060.531835887639,1073.36083984375,3131700
2020-07-20,1073.3607724276112,1141.7824452194507,1026.3210487405609,1047.7027587890625,2297900
2020-07-27,1060.5319470244006,1064.8083586866207,992.1105510465617,1004.9395141601562,2723600
2020-08-03,979.2814598769969,1013.4921166845717,915.1364362357402,1009.2158203125,3667400
2020-08-10,1000.6632598916063,1026.3212890625,936.5181891893783,1026.3212890625,1791900
2020-08-17,1022.0449124637282,1026.321280969671,940.794444197543,966.4524536132812,1498200
