Datetime,Open,High,Low,Close,Volume
2020-02-18,287.5039166752596,289.2758976717173,285.2889404296875,285.2889404296875,61825604
2020-02-19,285.73185685582763,289.71881299800197,285.2888617289194,289.27581787109375,38781218
2020-02-20,290.60483795962944,291.49082831926245,287.9468668807304,288.3898620605469,27011736
2020-02-21,288.3898335148738,289.27582378680887,286.17485783503605,287.94683837890625,22813534
2020-02-24,283.07391157150266,284.84589223861695,283.07391157150266,283.51690673828125,41693680
2020-02-25,283.5169594332298,286.61792617703077,281.3019831876577,285.2889404296875,36195011
2020-02-26,280.8589720913155,283.95993866014703,280.4159768671967,282.1879577636719,60479362
2020-02-27,282.6309633858596,283.51695386669303,279.08700146252596,279.9729919433594,61250927
2020-03-02,272.8850886599427,280.85900358831765,272.8850886599427,275.5430603027344,79912942
2020-03-03,282.18799251045766,283.5169783464567,279.973016117126,281.302001953125,49679411
2020-03-04,285.28885473290023,285.28885473290023,280.8589035724515,283.9598693847656,42941146
2020-03-05,287.94687702190765,288.8328674127443,286.1748962402344,286.1748962402344,37861525
2020-03-06,283.51695808531747,283.95995333232577,279.0870056152344,279.0870056152344,51546760
2020-03-09,272.4420553104382,274.65703136987264,270.6700744628906,270.6700744628906,87871277
2020-03-10,267.12604679269197,273.7709733298236,266.68305169021653,271.9989929199219,71950130
2020-03-11,273.7711180630109,275.10010407302553,267.5691833496094,267.5691833496094,62216710
2020-03-12,264.9111535727572,264.9111535727572,254.27926781063988,260.481201171875,113527351
2020-03-13,243.64739779768317,260.4812180091595,241.43242145406788,256.937255859375,149995148
2020-03-16,252.50731456128858,257.8232580257368,244.0904040759123,244.9763946533203,103873228
2020-03-17,234.78741802386384,244.97630597584285,234.78741802386384,237.4453887939453,121323651
2020-03-18,238.7744225722093,241.43239388099084,230.35751342773438,230.35751342773438,117437643
2020-03-19,225.43724035447642,226.3318325781053,210.67646866459998,221.85887145996094,160811697
2020-03-20,231.25210571289062,241.5399169921875,229.015625,241.5399169921875,157664726
2020-03-23,229.91020190669042,234.83045914593865,225.4372407801011,228.1210174560547,76466709
2020-03-24,239.75071713456484,245.11827050324914,237.96153267833674,239.3034210205078,81952933
2020-03-25,247.354751614457,250.4858244197033,245.1182710392811,247.8020477294922,79447199
2020-03-26,250.0384980065482,250.4857940673828,246.4601295198713,250.4857940673828,52845633
2020-03-27,254.06419311076294,255.85337756928942,244.2236785888672,244.2236785888672,68752306
2020-03-30,235.72505210805164,240.6453093626789,234.8304598799376,239.3034210205078,49159956
2020-03-31,244.2236786445562,245.11827087402344,241.09260584142086,245.11827087402344,48837923
2020-04-01,247.35473576610698,247.35473576610698,242.88177490234375,242.88177490234375,44515034
2020-04-06,244.22369384765625,246.46017456054688,241.5399169921875,246.46017456054688,56392754
2020-04-07,253.61685169880465,254.06414773354683,250.9330754903517,253.1695556640625,48787346
2020-04-08,254.95884704589844,255.40614326878597,253.16966215434826,254.95884704589844,37912826
2020-04-09,257.19521997674195,257.6425160114841,252.72225962932035,253.1695556640625,27620430
2020-04-10,250.4857634133218,252.27494743770265,249.59117140113133,250.03846740722656,27252858
2020-04-13,249.14385986328125,251.8276357325446,249.14385986328125,249.14385986328125,22196596
2020-04-14,251.3804772627981,255.40614326878597,250.48588481702302,254.95884704589844,48809688
2020-04-15,256.74798583984375,258.0898742675781,255.8533935546875,257.1952819824219,55216434
2020-04-16,253.1695564096927,258.0898128063475,253.1695564096927,256.3006286621094,47815280
2020-04-17,271.50869810717336,275.98165853727505,268.82492184911234,274.1924743652344,116368201
2020-04-20,275.5343619898746,276.42895407425726,270.6141055257697,271.95599365234375,41381669
2020-04-21,268.8249195163533,269.7195115946107,262.56277496855137,263.9046630859375,61479357
2020-04-22,263.45739740903684,263.90469349971437,259.879028683617,263.0101013183594,42192580
2020-04-23,268.377685546875,268.377685546875,263.0101318359375,264.3520202636719,39474478
2020-04-24,264.35198959039184,265.69387786242424,263.0101013183594,263.0101013183594,26008090
2020-04-27,266.5885314941406,267.03582768792273,264.7993467190122,266.5885314941406,38493406
2020-04-28,267.0357971191406,267.0357971191406,263.4574279785156,265.2466125488281,37395165
2020-04-29,267.48309326171875,269.7195739746094,266.5885009765625,267.48309326171875,44059301
2020-04-30,270.16680958314095,272.85058583727806,269.7195135407847,272.4032897949219,55126085
2020-05-04,263.45736704680877,265.24655120332363,263.0100710076801,263.9046630859375,71581861
2020-05-05,265.2466125488281,266.5885009765625,263.90472412109375,264.3520202636719,23547405
2020-05-06,263.45739761558735,264.7992858886719,261.66821325147475,264.7992858886719,34240479
2020-05-07,263.4574581883535,267.483123933167,263.4574581883535,266.1412353515625,27621198
2020-05-08,268.37771632090335,268.37771632090335,264.799346769958,266.1412353515625,32295893
2020-05-11,268.377685546875,269.7195739746094,267.0357971191406,269.27227783203125,28727019
2020-05-12,266.14114328158104,267.03573535983844,263.9046630859375,263.9046630859375,52089788
2020-05-13,262.11553955078125,265.69390869140625,261.6682434082031,265.69390869140625,26156418
2020-05-14,262.11553955078125,263.90472412109375,261.6682434082031,262.11553955078125,34315948
2020-05-15,266.1412353003585,267.03582768792273,263.4574581376658,266.5885314941406,42494804
2020-05-18,260.32635498046875,262.5628356933594,259.4317626953125,259.4317626953125,84986065
2020-05-19,263.0101318359375,263.0101318359375,260.7736511230469,260.7736511230469,51250214
2020-05-20,262.11550913700444,263.0101013183594,260.3263247742945,263.0101013183594,32677994
2020-05-21,264.799346769958,266.58853154543067,263.90475438222165,266.1412353515625,30997468
2020-05-22,263.45739719965684,263.90469328997887,260.3263245674029,261.2209167480469,40192923
2020-05-25,259.8790284770809,262.1155089286909,258.0898441157929,261.2209167480469,26803223
2020-05-26,263.90472412109375,266.1412048339844,262.5628356933594,264.3520202636719,33856481
2020-05-27,265.69390869140625,266.5885009765625,264.3520202636719,265.2466125488281,23375959
2020-05-28,267.0357661344567,267.0357661344567,262.11550913700444,263.0101013183594,28444568
2020-05-29,261.2209167480469,261.6682128383689,259.4317323867589,261.2209167480469,79774181
2020-06-01,263.0101318359375,265.2466125488281,262.5628356933594,264.3520202636719,35811214
2020-06-02,264.79931640625,266.1412048339844,264.79931640625,265.2466125488281,24771587
2020-06-03,268.377685546875,269.27227783203125,266.5885009765625,269.27227783203125,65176337
2020-06-04,272.8505861369613,273.74517822265625,271.9559940512663,273.74517822265625,46572451
2020-06-05,275.98168974703424,279.112762402187,275.53439365344104,278.66546630859375,42981262
2020-06-08,282.69122276066236,285.3750001919345,281.79663028357163,284.48040771484375,50302921
2020-06-09,283.1384582519531,285.37493896484375,280.9019775390625,285.37493896484375,36417082
2020-06-10,285.37490877846415,289.84786973110465,284.48031658793604,288.5059814453125,39984259
2020-06-11,291.1897888183594,292.53167724609375,284.9276428222656,286.7168273925781,50104255
2020-06-12,280.0074457096148,284.0331118619895,279.5601494704621,282.69122314453125,45992918
2020-06-15,282.691162109375,284.0330505371094,275.9817199707031,276.8763122558594,51032404
2020-06-16,283.58578510587176,283.58578510587176,280.90200795975943,281.7966003417969,36608216
2020-06-17,283.13848891485304,283.58578510587176,280.4547117687407,281.7966003417969,34522968
2020-06-18,283.60003662109375,284.0509110831305,282.24741323498364,283.60003662109375,29044474
2020-06-19,283.149162159057,283.60003662109375,281.3456643109102,283.60003662109375,48130280
2020-06-22,283.6000449840839,285.4035428854136,281.3456726074219,281.3456726074219,37374616
2020-06-23,284.95274406312006,285.40361865815663,281.796621897864,284.0509948730469,41300084
2020-06-24,287.6579213059793,288.5596702755905,284.95267439714564,286.3052978515625,54147024
2020-06-29,283.1491705087515,284.0509194594163,279.5421747060923,281.3456726074219,56580892
2020-06-30,282.69828045634796,283.14915490683654,280.443908203905,282.2474060058594,48991860
2020-07-01,284.0509254275344,286.7561723363681,283.1491764579232,286.3052978515625,29532342
2020-07-02,287.65794258828487,290.3631896972656,286.75619355195795,290.3631896972656,34526178
2020-07-03,294.87196991476196,298.0280919169077,294.4210953430269,297.1263427734375,53341987
2020-07-06,299.8314885698127,304.7911071777344,299.3806141509107,304.7911071777344,57256220
2020-07-07,309.75077988865456,312.0051523769272,304.79116041445485,305.2420349121094,59046323
2020-07-08,304.3402171204866,308.84896107782714,304.3402171204866,307.496337890625,30720218
2020-07-09,312.00514252151265,312.90689148833786,309.29989562103714,311.1033935546875,35522376
2020-07-10,317.86651742680687,318.3173919196108,311.5542745275511,314.259521484375,60902108
2020-07-13,316.5139222138355,319.6700439453125,316.06304768076734,319.6700439453125,48069523
2020-07-14,320.1208701783066,328.23661054902425,319.6699957132667,327.7857360839844,61764150
2020-07-15,330.0401162391852,333.6471120450779,325.5313714818193,327.3348693847656,73438362
2020-07-16,323.72789818823753,325.5313962282834,318.76827857811134,322.3752746582031,68220512
2020-07-17,325.53143036138135,332.74542327797707,324.6296812468069,330.9419250488281,65727485
2020-07-20,333.64715742934595,333.64715742934595,326.88403937334573,330.0401611328125,42769238
2020-07-21,335.9014787001647,348.97683827372816,334.9997297640569,345.3698425292969,64219128
2020-07-22,343.5664200782776,348.0751657485962,341.76292181015015,346.27166748046875,43759670
2020-07-23,344.4681474878154,345.3698965650086,341.76290025623564,344.01727294921875,45209282
2020-07-24,351.68216132129413,356.1909069792594,344.4681682685496,348.0751647949219,86682734
2020-07-27,379.1854539563434,382.7924499511719,375.5784579615149,382.7924499511719,99333798
2020-07-28,418.41155598958335,420.6659285972858,386.39946496020787,392.2608337402344,166307746
2020-07-29,385.94851814740076,389.1046392070173,378.2836527169033,380.53802490234375,85663166
2020-07-30,393.61344234624767,397.6713128858997,386.39945027575516,391.35906982421875,69293949
2020-07-31,384.1450272771923,389.5555206191246,383.69415283203125,383.69415283203125,49897674
2020-08-03,379.1854646022503,382.34158618633563,374.22584497011627,375.1275939941406,76429571
2020-08-04,380.0871572707431,383.69415283203125,377.3819105997769,383.69415283203125,41223445
2020-08-05,388.2029959938743,390.9082433527166,384.1451249556108,386.8503723144531,47223834
2020-08-06,394.5152063479369,394.96608086947737,388.6538375679104,392.2608337402344,41029627
2020-08-07,390.90821094821285,391.3590854706445,385.9485912014651,390.45733642578125,36589460
2020-08-10,385.4977981094378,394.51529046287493,385.4977981094378,392.7117919921875,36067500
2020-08-11,389.55561967329544,392.2608670321378,386.8503723144531,386.8503723144531,34545313
2020-08-12,380.5380716619742,381.8906951394457,377.83282470703125,377.83282470703125,52143474
2020-08-13,385.948623194839,386.8503723144531,382.7925012761896,386.8503723144531,44352335
2020-08-14,382.34156702832263,385.9485629436841,381.43981804948226,385.04681396484375,23419955
2020-08-17,385.0468413955864,392.2608337402344,383.6942178309649,392.2608337402344,34137731
2020-08-18,396.7695797398239,397.22045426225554,389.55558738091804,390.45733642578125,41643160
2020-08-19,393.1626090780336,393.6134836297286,385.49774169921875,385.49774169921875,31486800
2020-08-20,385.0467865357916,385.49766099309346,361.60131475609467,374.2257995605469,75097235
2020-08-21,380.08720295505054,385.0468224479397,378.7345794569898,382.7924499511719,41609467
2020-08-24,385.49773385591595,391.8099774512175,383.2433611433083,385.9486083984375,48375406
2020-08-25,390.9082179799316,393.16259063264164,388.20297079667944,391.8099670410156,35977899
2020-08-26,392.71163042853857,398.572998046875,392.26075599635885,398.572998046875,39243340
2020-08-27,403.98358319256755,408.94320307551203,400.3765869140625,400.3765869140625,53072712
2020-08-28,396.76957895563936,397.2204534771799,388.6538375679104,392.2608337402344,56842210
2020-08-31,394.06431173523595,396.31868422800045,384.595947265625,384.595947265625,81480538
2020-09-01,387.7520885248294,392.2608337402344,385.9485904386674,392.2608337402344,37429577
2020-09-02,397.67132878468715,397.67132878468715,388.20296381362317,390.45733642578125,34871407
2020-09-03,396.3187194264263,396.3187194264263,390.9082249632669,393.16259765625,34951617
2020-09-04,385.04687407522493,390.0064942331025,385.04687407522493,386.8503723144531,46119911
2020-09-07,385.9485479363813,390.00641818337596,383.24330110505156,384.1450500488281,32019312
2020-09-08,385.94859197134207,390.4573372046521,385.49771744801103,388.6538391113281,23714670
2020-09-09,383.243316007163,385.9485629436841,381.43981804948226,385.04681396484375,40551362
2020-09-10,390.00646113253185,392.2608337402344,388.20296304636986,392.2608337402344,35098921
2020-09-11,392.71165440090743,393.6134033203125,390.00640764269224,393.6134033203125,34298469
2020-09-14,393.1625503228635,398.573044134646,392.7116758385483,397.6712951660156,39085833
2020-09-15,397.2204798666279,403.081849036056,396.31873076363894,401.2783508300781,39061449
2020-09-16,414.8045049275894,416.60800277510066,410.74663477068907,413.0010070800781,64261238
2020-09-17,410.73425537925897,412.5476516502491,404.84071749854115,406.65411376953125,42058506
2020-09-18,405.29416120374526,407.56090707177515,401.66736781489743,402.5740661621094,52454922
2020-09-21,402.12074054371226,408.01428014581853,398.9472961425781,398.9472961425781,39463920
2020-09-22,398.94723713261584,399.8539353988263,395.3204440677739,396.2271423339844,36130639
2020-09-23,395.3205180624639,397.58726415227164,391.6937243187716,393.05377197265625,45710963
2020-09-24,385.8000706160886,388.9735142051751,383.5333251953125,383.5333251953125,79806381
2020-09-25,387.16009679830296,388.06679491726857,381.7199080845095,384.44000244140625,38775269
2020-09-28,387.1601834788936,391.2403259277344,384.893437673982,391.2403259277344,34156973
2020-09-29,392.1470042005216,394.413749889542,388.06686196028494,390.7869567871094,32230502
2020-09-30,390.33353549173194,394.4136769777082,390.33353549173194,392.60028076171875,27334204
2020-10-05,397.1337818652908,397.1337818652908,391.24024400655935,392.1469421386719,32945832
2020-10-06,400.30726239895523,400.7606115069948,396.6804695346385,398.4938659667969,35775395
2020-10-07,394.4138017572614,403.4807857057042,394.4138017572614,401.6673889160156,42926239
2020-10-08,408.0142494858496,411.64104281461266,406.6542019875634,410.7343444824219,60853811
2020-10-12,415.2678411069124,418.89463447902517,414.8144919353983,417.08123779296875,64719223
2020-10-13,421.61465632451046,421.61465632451046,413.9077217465356,418.8945617675781,45750738
2020-10-14,417.53448566112644,417.9878347226478,414.36104223047727,416.1744384765625,40809241
2020-10-15,413.45443947899423,413.9077886450896,408.0142494858496,410.7343444824219,47775028
2020-10-16,408.9209405775856,413.4544321582684,406.65419478724425,407.1075439453125,46876801
2020-10-19,410.73428074570955,414.8144226074219,408.92088436272627,414.8144226074219,34470906
2020-10-20,413.001040439648,414.36108777369736,408.9208984375,408.9208984375,25205638
2020-10-21,411.18769364851727,413.45443947899423,408.9209478180403,410.7343444824219,28058921
2020-10-22,408.0142077770862,412.5476989746094,407.5608586573339,412.5476989746094,23438547
2020-10-23,415.26779566401933,415.26779566401933,409.3742570792679,409.8276062011719,18777385
2020-10-26,412.5476816813151,412.5476816813151,408.0141906738281,408.0141906738281,15059581
2020-10-27,405.7474775549016,406.6541758287673,403.9340810071702,405.29412841796875,20117660
2020-10-28,403.4807645093213,405.29416120374526,401.66736781489743,402.5740661621094,24710230
2020-10-29,395.77379320087914,398.4938879995106,394.8670949346686,396.2271423339844,41285612
2020-10-30,396.2270942970559,396.2270942970559,391.693603515625,391.693603515625,47668895
2020-11-02,392.60041096070876,394.8671569824219,388.0669189172826,394.8671569824219,33477443
2020-11-03,398.4938346188085,401.66727812544286,397.1337874016794,399.8538818359375,30328495
2020-11-04,403.0273505655925,409.37423797607426,401.66730326334635,408.0141906738281,37512790
2020-11-05,409.3742475488498,409.3742475488498,403.9340582126525,408.9208984375,34886108
2020-11-06,412.54765968955024,413.0010087661322,408.014168923731,410.2809143066406,30154140
2020-11-09,415.26775078061104,417.08114707222944,411.64095819737423,415.7210998535156,39245881
2020-11-10,409.82759666019956,412.09434221694846,406.6541528807511,408.9208984375,34820499
2020-11-11,406.6542390118021,414.3611755371094,406.6542390118021,414.3611755371094,36765561
2020-11-12,419.8012520735961,420.25460115790884,414.814412146156,415.26776123046875,40100880
2020-11-13,416.17446721064584,418.8945617675781,413.9077217465356,418.8945617675781,31037438
2020-11-16,426.1481740652037,439.2952985842366,425.2414758225118,438.8419494628906,81994937
2020-11-17,455.16251682081133,458.78930978352696,440.2019958496094,440.2019958496094,72413868
2020-11-18,444.2821405974912,450.6290283203125,441.10869673608056,450.6290283203125,50387727
2020-11-19,452.4424191221899,452.4424191221899,444.2821350097656,444.2821350097656,44220053
2020-11-20,440.6552926985944,444.2820852310931,440.6552926985944,442.46868896484375,32281453
2020-11-23,448.36226276808753,451.98905559128747,446.0955172535876,450.1756591796875,38084006
2020-11-24,452.8957256224097,453.34907469710686,445.64214042725604,446.0954895019531,35479226
2020-11-25,448.815659164648,449.2690083153194,441.56207275390625,441.56207275390625,41419632
2020-11-26,443.37542724609375,447.4555692146161,442.4687290308666,443.37542724609375,28893033
2020-11-27,442.015379923253,446.0955218917753,441.1086817080258,443.37542724609375,32960189
2020-11-30,447.00221511253335,447.45556421508155,435.6684875488281,435.6684875488281,119895176
2020-12-01,443.82878589240875,444.2821350097656,438.38859648412586,444.2821350097656,37018651
2020-12-02,452.8958846342587,453.3492338681269,447.45569382784123,452.4425354003906,50621339
2020-12-03,452.8957739356058,452.8957739356058,448.8156318280778,450.6290283203125,35651379
2020-12-04,451.98904155025895,457.8825797048762,451.08234337262553,456.0691833496094,51172005
2020-12-07,464.22945038910507,466.9495448249787,458.7892615173577,466.0428466796875,44271244
2020-12-08,466.042881157562,476.0165614936188,461.509390095718,475.10986328125,40771761
2020-12-09,472.3897915179913,475.1098862868089,471.48309326171875,471.48309326171875,43314115
2020-12-10,463.32285487651825,466.94964826107025,462.41615653038025,464.22955322265625,42556926
2020-12-11,468.76296038960305,468.76296038960305,457.88258219874183,467.85626220703125,45660960
2020-12-14,464.22954601377955,465.1362443458377,460.6027526855469,460.6027526855469,30260485
2020-12-15,459.69598570324126,462.4160802932013,456.97589111328125,456.97589111328125,39852366
2020-12-16,461.50945818424225,466.94964826107025,459.69606149196625,464.22955322265625,52012348
2020-12-17,469.24082358052414,469.24082358052414,462.86279296875,462.86279296875,38215179
2020-12-18,462.8627338484222,466.50732230392157,461.95158673454733,464.6850280761719,39924864
2020-12-21,466.50732800387595,471.0630636289138,462.86273950384566,470.15191650390625,34813281
2020-12-22,466.50739808447935,470.15198713201437,463.7739562988281,463.7739562988281,22454277
2020-12-23,462.8628090369443,465.5962508225956,461.04051451317684,463.7739562988281,18086715
2020-12-24,465.5961751900467,466.50732230392157,462.8627338484222,464.6850280761719,14950143
2020-12-25,468.3297249333033,469.24087225807625,464.6851356342114,465.5962829589844,12327895
2020-12-28,466.50737257281554,469.2408142089844,463.7739309366467,469.2408142089844,19087382
2020-12-29,469.2408142089844,471.06310863309693,467.4185197848718,469.2408142089844,19907528
2020-12-30,470.15199986049106,478.3523254394531,468.3297052873884,478.3523254394531,46292401
2020-12-31,479.26343118919516,482.90802001953125,477.44113677402714,482.90802001953125,29970398
2021-01-04,482.9080553197149,492.0195280615963,481.08576077133864,488.37493896484375,38770328
2021-01-05,488.3747626160344,493.8416442871094,487.46361567085523,493.8416442871094,34411866
2021-01-06,505.68673222442794,505.68673222442794,492.93067051065856,500.2198486328125,53030554
2021-01-07,504.77565745125827,519.3540157892007,503.86451005513686,514.7982788085938,51166782
2021-01-08,528.46533203125,528.46533203125,520.2650079135237,528.46533203125,59563555
2021-01-11,525.7318340980844,532.10986328125,522.9983930195848,532.10986328125,48810990
2021-01-12,531.1987987331125,543.9548590800483,530.2876515654743,538.4879760742188,50232426
2021-01-13,542.1325471736183,551.2440185546875,540.3102528974044,551.2440185546875,62662393
2021-01-14,534.8434336894268,543.9549061543232,534.8434336894268,539.399169921875,75288477
2021-01-15,565.8224319737287,569.467020907537,547.5994873046875,547.5994873046875,92010500
2021-01-18,553.9774312705931,553.9774312705931,541.221371997915,553.0662841796875,45726476
2021-01-19,563.0889816649222,575.8450427382376,558.5332455673096,571.289306640625,50672866
2021-01-20,576.7560871955601,592.2455871676367,574.9337930811981,589.5121459960938,82066422
2021-01-21,583.1342867756315,618.6690323760216,583.1342867756315,613.2021484375,89019137
2021-01-22,591.33447265625,605.9128263735073,591.33447265625,591.33447265625,125179403
2021-01-25,584.9566129711567,588.6012024600735,570.3782550154892,576.7562866210938,93050133
2021-01-26,575.8451903109806,583.1343699351702,555.799946344459,562.177978515625,100153482
2021-01-27,563.0890327267531,569.4670638417809,556.7110016117251,560.3555908203125,59985191
2021-01-28,546.6883400712354,553.9775179388519,544.8660456043314,547.5994873046875,96447533
2021-01-29,564.0000967680903,564.0000967680903,538.4879760742188,538.4879760742188,90745237
2021-02-01,542.1325229076629,557.6220235621676,534.8433461290724,556.7108764648438,67462398
2021-02-02,573.1117116227935,581.3120381801943,566.7336798559261,575.8451538085938,78429188
2021-02-03,581.3119440956722,584.9565330868676,574.0227661132812,574.0227661132812,48738970
2021-02-04,570.3781594211024,575.8450427382376,564.9112761039672,571.289306640625,46371900
2021-02-05,581.3120381801943,584.0454803659946,574.934006413327,575.8451538085938,53267273
2021-02-17,604.090576171875,608.6463120404412,601.3571346507352,604.090576171875,107614290
2021-02-18,605.001582475142,605.9127294367009,597.7124067826704,601.3569946289062,53109010
2021-02-19,597.7125820791795,598.6237293079587,589.5122570201663,594.0679931640625,50279585
2021-02-22,601.357138296274,603.1794326547475,592.2456665039062,592.2456665039062,36474610
2021-02-23,584.04541015625,585.8677047277204,576.7562318703685,584.04541015625,50076333
2021-02-24,571.2892743164062,579.4895988281249,569.4669799804688,569.4669799804688,66206750
2021-02-25,579.489638441191,579.489638441191,572.2004605991634,578.5784912109375,43231417
2021-02-26,556.7110100170173,563.0890412283416,552.1552734375,552.1552734375,111861175
2021-03-02,565.8223765706781,566.7335237149143,554.8886108398438,554.8886108398438,54041533
2021-03-03,554.8887272187751,566.733642578125,547.5995485360983,566.733642578125,48252965
2021-03-04,554.888665172304,556.7109596392081,547.5994873046875,547.5994873046875,67711962
2021-03-05,535.7545732698107,551.2440762384957,532.1099843360025,547.5994873046875,79918467
2021-03-08,553.9773757577341,555.7996697569372,544.8659057617188,544.8659057617188,43219772
2021-03-09,533.0211566315979,542.1326293945312,533.0211566315979,542.1326293945312,68768861
2021-03-10,547.599483930885,547.599483930885,540.3103061081777,543.9548950195312,40146301
2021-03-11,543.0436979647732,557.6220522725523,542.132550820537,554.8886108398438,54416046
2021-03-12,560.355483064434,563.0889244452362,554.8886003028298,559.4443359375,33168846
2021-03-15,559.4443177568152,559.4443177568152,554.8885822701961,556.7108764648438,27416758
2021-03-16,555.7997009376912,558.5331420898438,553.0662597855386,558.5331420898438,36949425
2021-03-17,559.9056368189931,559.9056368189931,550.7568519036502,552.5866088867188,39517807
2021-03-18,554.4163497975499,557.1609851925872,550.7568359375,550.7568359375,29415526
2021-03-19,543.4378116820669,547.0973255654478,540.6931762695312,540.6931762695312,70866028
2021-03-22,537.9484356885013,547.0972186083737,536.1186791045268,542.5228271484375,34089033
2021-03-23,546.1823792120423,551.6716493548769,542.5228657834859,543.437744140625,29374037
2021-03-24,522.395578596327,532.4592412312825,522.395578596327,526.969970703125,107253959
2021-03-25,523.3104186480978,531.5443238366169,521.480661939538,526.0550537109375,67833354
2021-03-26,532.4591718253442,541.6079548463983,530.6294152211335,539.7781982421875,36829858
2021-03-29,548.0120849609375,550.7567197771025,545.2674501447725,548.0120849609375,37884733
2021-03-30,548.9271307710427,548.9271307710427,541.6081023607621,546.1824951171875,33099123
2021-03-31,545.267598088799,546.1824766090822,537.03369140625,537.03369140625,38790886
2021-04-01,547.0973220774501,550.7568359375,543.4378082174004,550.7568359375,43091157
2021-04-07,561.7353805792136,561.7353805792136,556.2461097592213,558.0758666992188,24603109
2021-04-08,554.4162257133845,560.8203735351562,551.6715909326251,560.8203735351562,23976625
2021-04-09,565.3948944592084,565.3948944592084,557.16098822922,558.0758666992188,27303862
2021-04-12,559.9055522824123,560.8204306358149,551.6716471017885,553.5014038085938,22606128
2021-04-13,552.5865254551911,560.8204306358149,552.5865254551911,553.5014038085938,25971622
2021-04-14,556.2461256638072,559.9056396484375,548.9270976945465,559.9056396484375,30077913
2021-04-15,559.9056043486218,566.3097534179688,555.331212156231,566.3097534179688,33530942
2021-04-16,558.0758666992188,558.9907451692175,551.6717174092277,558.0758666992188,48507383
2021-04-19,553.5013262747137,555.3310827252086,549.8418133737239,551.6715698242188,24231637
2021-04-20,547.0973220774501,550.7568359375,544.3526866824128,550.7568359375,34771635
2021-04-21,548.0121194994127,548.0121194994127,541.6079711914062,541.6079711914062,38458220
2021-04-22,545.2675686237574,547.0973255654478,540.6931762695312,540.6931762695312,33868521
2021-04-23,541.6080512873755,550.7568359375,539.7782943573505,550.7568359375,27754511
2021-04-26,553.5014743492252,558.0758666992188,551.6717174092277,558.0758666992188,30887664
2021-04-27,556.2461097592213,558.9907451692175,553.5014743492252,558.0758666992188,26317481
2021-04-28,554.4163497975499,556.2461067275748,549.8419574724876,550.7568359375,24024054
2021-04-29,557.1609689331054,557.1609689331054,548.9270629882812,548.9270629882812,31828333
2021-05-03,544.3526349748884,546.1823917311065,537.948486328125,537.948486328125,41762441
2021-05-04,537.9485408569956,543.4378116820669,532.4592700319242,540.6931762695312,40273595
2021-05-05,543.4377009465144,543.4377009465144,535.2037963867188,535.2037963867188,29254785
2021-05-06,539.7783269670997,539.7783269670997,530.6295417642675,537.03369140625,30725590
2021-05-07,543.4376936006626,548.9269632329925,538.8633022403876,548.0120849609375,28075722
2021-05-10,545.2676759470501,546.182554597968,537.9486467397071,538.863525390625,20434079
2021-05-11,529.7145960819491,530.6294744862357,521.4806904433697,522.3955688476562,59349193
2021-05-12,518.7359962463379,522.3955094473703,473.9069595336914,512.3318481445312,131741482
2021-05-13,500.4385986328125,515.0766563624743,494.9493269841893,500.4385986328125,66765627
