Datetime,Open,High,Low,Close,Volume
2019-12-30,45.962197917592675,45.962197917592675,45.39034882187843,45.890716552734375,15441932
2020-01-06,44.604063416325346,45.81923291688554,43.96073450360979,45.74775314331055,47011992
2020-01-13,45.747753167061724,46.60552211056929,45.03294452382639,46.462562561035156,34968653
2020-01-20,46.462562561035156,46.53404233580222,46.319603011501016,46.462562561035156,3718133
2020-01-27,45.3903488156789,45.3903488156789,43.81776925623667,44.31814193725586,35274616
2020-02-03,42.88852005850285,45.5333137512207,42.674078003566066,45.5333137512207,44736776
2020-02-10,44.88998372968118,46.46256634217409,44.46109962031267,45.74775314331055,30714895
2020-02-17,45.032946029589816,45.60479241794316,44.389618646230346,45.0329475402832,28192765
2020-02-24,44.318138849167596,45.10442618746008,44.318138849167596,44.31814193725586,26753702
2020-03-02,43.031480839904845,44.81850589918852,43.031480839904845,44.175174713134766,42436533
2020-03-09,43.38888435989155,44.03221049043205,38.9570737645385,43.317405700683594,59689593
2020-03-16,42.88852209505307,43.102964160172576,36.240803446886794,39.17151641845703,78595721
2020-03-23,37.17005007116659,43.96073732394174,37.17005007116659,43.03148651123047,44818252
2020-03-30,42.245188159881074,44.31814169242907,41.88778385150043,42.674076080322266,22328718
2020-04-06,45.67627530743354,46.10515864357018,43.96073266014831,44.175174713134766,49867706
2020-04-13,44.31813810239091,45.74775508404088,44.103696044025405,44.889984130859375,51025070
2020-04-20,44.818505497147285,45.247389621285464,44.10369339918283,44.604061126708984,31687188
2020-04-27,45.175907527777596,46.391082763671875,44.318136596679686,46.391082763671875,45906690
2020-05-04,45.74775314331055,47.320330742305615,45.03294450044632,46.391082763671875,46029529
2020-05-11,47.034412405506,47.46329651440624,46.03367850351343,46.60552215576172,52538041
2020-05-18,46.60552510266854,50.03660665838502,46.60552510266854,49.10735321044922,70126989
2020-05-25,49.67920458144036,50.10808871013696,48.32106696260314,50.0366096496582,63102647
2020-06-01,50.10808558706714,51.46622848510742,49.67920148510145,51.46622848510742,53893201
2020-06-08,50.036606544597795,51.03734289828334,48.249582633878425,48.464027404785156,71250624
2020-06-15,48.03514095057331,51.18030018487727,47.67773661179357,49.75068283081055,50585905
2020-06-22,50.10808942987476,51.03734362953511,49.82216485545089,50.67993927001953,21326180
2020-06-29,50.10809011337153,53.03879923863428,49.96513055098839,52.89583969116211,45486774
2020-07-06,53.11029122416586,56.25544212787404,53.038805987776186,55.04026794433594,66648840
2020-07-13,55.25471342552221,57.041739077644586,54.75434186583152,55.75508117675781,36376128
2020-07-20,56.18395841632538,59.18615648648546,55.969519094921374,57.11321258544922,60395605
2020-07-27,57.04172897338867,59.18616029642161,56.39840550856185,58.471351623535156,83997153
2020-08-03,55.92586450413442,58.32161347688706,54.87772294397222,56.899139404296875,87801489
2020-08-10,57.123741149902344,61.39117469316648,55.25205674096194,60.64250183105469,75012707
2020-08-17,61.540910979969766,63.63720306386101,56.9740033255981,58.321617126464844,87367109
2020-08-24,58.62108983335044,59.893830848314416,57.12373779657696,57.79753875732422,64945411
2020-08-31,58.471350917116396,58.995423845045025,56.225330115383116,57.498077392578125,73535687
2020-09-07,57.49808132226978,57.49808132226978,54.42852355934337,57.1986083984375,52896928
2020-09-14,57.498076541539625,59.51949460793016,57.04886826687221,58.47134780883789,45524864
2020-09-21,58.396482719272086,58.4713488624255,54.20391429409833,54.95258712768555,39585467
2020-09-28,55.177184888964696,56.59967041015625,54.952586468734005,56.59967041015625,21320491
2020-10-05,56.59966603043446,56.74940402682704,55.177186480267885,56.075599670410156,33865693
2020-10-12,56.00073689238755,56.15046919213146,54.50338815630687,54.80284881591797,35636841
2020-10-19,54.95258680891907,55.32692322354124,53.00604159085949,53.679840087890625,38913076
2020-10-26,53.97931399896358,54.80285152632312,53.30550885075678,53.904449462890625,29369510
2020-11-02,53.90444686787168,55.326927275989455,53.60497657622158,55.25205993652344,31424753
2020-11-09,55.626394757525084,55.70126089976111,53.00603691176218,53.53010559082031,51994931
2020-11-16,54.877722281772606,57.64781361832822,54.80285042711065,57.27347946166992,72169718
2020-11-23,57.94727817702055,58.62109478759692,57.27347148772209,58.1718864440918,40019858
2020-11-30,58.24675247976375,59.14515304565429,56.89913507276966,59.1451530456543,51567644
2020-12-07,59.893831447182706,62.43931244934215,59.744099153333096,60.717369079589844,57063310
2020-12-14,60.64250109308501,60.64250109308501,57.87241694000967,59.070289611816406,48079909
2020-12-21,59.0702905238792,59.893823307436094,57.64780739892887,59.74409103393555,28030169
2020-12-28,60.26816050491691,60.79222918106115,59.89382410426525,60.567630767822266,18601511
2021-01-04,60.19330035134481,64.23613937052711,60.04356234904569,63.33772659301758,59275343
2021-01-11,63.33772038975288,65.05967226021433,62.58904755840374,63.63719177246094,51631299
2021-01-18,63.03825417843866,63.03825417843866,60.043559671085426,61.69065475463867,46520958
2021-01-25,61.84038128665926,63.63719023783992,60.417903900146484,60.417903900146484,45258851
2021-02-01,60.56763887376292,64.46073826105601,60.56763887376292,63.71206283569336,46070814
2021-02-15,65.13453839925148,66.85649239775121,64.46073168721993,66.03294372558594,41830624
2021-02-22,66.10781901430835,67.08109035214336,63.48745948835276,63.63719177246094,52743121
2021-03-01,64.23613958619129,64.98480611707735,63.26286271301626,64.01153564453125,39707738
2021-03-08,64.83506718108787,66.40727775245983,62.73879394572424,66.2575454711914,46681843
2021-03-15,65.88321534090133,70.15064865684066,65.73348304534947,66.93135833740234,53816195
2021-03-22,67.08108893337035,71.04904984920576,66.85649049642988,70.375244140625,39165708
2021-03-29,71.04905694253013,76.36463320985132,71.04905694253013,74.11861419677734,59889554
2021-04-05,74.86728706745185,75.24162350278912,73.07047031912184,73.29507446289062,24170592
2021-04-12,73.36994079699599,74.11861366227146,71.12392385800679,73.29507446289062,48017092
2021-04-19,72.84586334228516,73.89401175159809,72.47152695452813,73.07047271728516,44527640
2021-04-26,73.0704688545595,74.41808395076578,72.54640398051899,73.6694107055664,32631563
