Score,S_Idx,L_Idx,R_Idx,V_Idx,S_Price,L_Price,R_Price,V_Price,S_Date,L_Date,R_Date,AI_Score,Structure_Label
2.089382004410324,70,75,87,84,509.5873107910156,555.331132058831,572.334258211018,506.1897542649421,2021-05-10,2021-06-14,2021-09-06,8,S1;L1;R1
2.031074655223732,241,261,289,271,895.7926635742188,1116.7564697265625,1171.3941650390625,771.0396160927547,2024-09-02,2025-01-20,2025-08-11,11,S2;L2;R2
2.0032106740240008,129,135,149,145,414.98355116410687,487.11392171068354,469.1933288574219,348.5974048046356,2022-07-04,2022-08-15,2022-11-21,8,S3;L3;R3
