Datetime,Open,High,Low,Close,Volume,Manual_Support,vol_ma5,min10,shadow_low,shadow_recover,range_pct,max5,is_high_altitude,is_local_top,AI_Support,Support_Level_ID,Segment_ID,Segment_Center,Segment_Start,Segment_End
2019-12-30,45.96219791759268,45.96219791759268,45.39034882187843,45.890716552734375,15441932,0,,45.39034882187843,0.9999999982512869,0.8749995999486095,0.012598473255751143,,False,False,0,,,,,
2020-01-06,44.60406341632535,45.81923291688554,43.96073450360979,45.74775314331055,47011992,0,,43.96073450360979,0.3461552120647164,0.9615389639152057,0.042276327595956384,,False,False,0,,,,,
2020-01-13,45.74775316706173,46.60552211056929,45.03294452382639,46.46256256103516,34968653,0,,43.96073450360979,0.4545458671208066,0.9090922116349668,0.03492060320141735,,False,True,0,,,,,
2020-01-20,46.46256256103516,46.53404233580222,46.319603011501016,46.46256256103516,3718133,0,,43.96073450360979,0.6666666635578394,0.6666666635578394,0.004629558768958557,,False,False,0,,,,,
2020-01-27,45.3903488156789,45.3903488156789,43.81776925623667,44.31814193725586,35274616,0,27283065.2,43.81776925623667,0.9999999993641021,0.31818592432835424,0.03588908303866947,46.60552211056929,False,False,0,,,,,
2020-02-03,42.88852005850285,45.5333137512207,42.67407800356607,45.5333137512207,44736776,0,33142034.0,42.67407800356607,0.07499978098611758,0.9999999996502562,0.0670016994239148,46.60552211056929,False,False,1,4.0,1.0,42.85277942173546,2020-02-03,2020-03-02
2020-02-10,44.88998372968118,46.46256634217409,44.46109962031267,45.74775314331055,30714895,0,29882614.6,42.67407800356607,0.21428490639871575,0.6428553162045058,0.045016131830037,46.60552211056929,True,False,1,5.0,1.0,44.46109962031267,2020-02-10,2020-02-10
2020-02-17,45.032946029589816,45.60479241794316,44.389618646230346,45.0329475402832,28192765,0,28527437.0,42.67407800356607,0.5294118403520793,0.5294130835433177,0.02737517934925158,46.53404233580222,False,False,0,,,,,
2020-02-24,44.3181388491676,45.10442618746008,44.3181388491676,44.31814193725586,26753702,0,33134550.8,42.67407800356607,0.0,3.927429709091902e-06,0.017741885347459737,46.46256634217409,False,False,0,,,,,
2020-03-02,43.031480839904845,44.81850589918852,43.031480839904845,44.175174713134766,42436533,0,34566934.2,42.67407800356607,0.0,0.6399987882925197,0.04152831890426065,46.46256634217409,False,False,1,4.0,1.0,42.85277942173546,2020-02-03,2020-03-02
